date,title,content,source,url,author,sentiment_polarity
2021-07-27,META misses QQ3 2021 Earnings Expectations,"Meta Platforms reported strong QQ3 2021 results, with revenue decreases by 11% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",Financial Times,https://example.com/news/32774,Lisa Anderson,0.538
2021-07-30,META Faces Increased Scrutiny Over Data Protection Rules,Meta Platforms is facing regulatory pressure regarding data protection rules. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,BBC News,https://example.com/news/94335,Mark Johnson,-0.835
2021-07-31,META beats QQ3 2021 Earnings Expectations,"Meta Platforms reported strong QQ3 2021 results, with revenue increases by 14% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",Business Insider,https://example.com/news/50359,Lisa Anderson,0.667
2021-08-01,META CEO Mark Zuckerberg Addresses Company Future,Meta Platforms CEO Mark Zuckerberg spoke at a conference about the company's direction. Zuckerberg emphasized META's commitment to AI innovation. The company continues to invest in emerging technologies despite economic challenges.,Wall Street Journal,https://example.com/news/22784,Tom Wilson,-0.213
2021-08-01,META beats QQ3 2021 Earnings Expectations,"Meta Platforms reported strong QQ3 2021 results, with revenue decreases by 10% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",CNBC,https://example.com/news/87239,Robert Taylor,0.228
2021-08-01,META Announces Major Updates to Facebook,"Meta Platforms unveiled significant content moderation for Facebook, aiming to enhance user experience. The new features include advanced AI capabilities. Industry analysts suggest this could strengthen META's position in the social media market.",CNBC,https://example.com/news/21341,Lisa Anderson,0.202
2021-08-01,META Strengthens Competition from Pinterest,Meta Platforms is investing heavily to compete with Pinterest in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,Reuters,https://example.com/news/13179,Jennifer Lee,0.845
2021-08-02,META Announces Major Updates to Oculus Quest,"Meta Platforms unveiled significant content moderation for Oculus Quest, aiming to enhance user experience. The new features include advanced AI capabilities. Industry analysts suggest this could strengthen META's position in the social media market.",Reuters,https://example.com/news/27241,Jessica Brown,0.198
2021-08-05,META beats QQ3 2021 Earnings Expectations,"Meta Platforms reported strong QQ3 2021 results, with revenue increases by 23% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",Bloomberg,https://example.com/news/87695,Lisa Anderson,0.246
2021-08-06,META Strengthens Competition from Twitter/X,Meta Platforms is investing heavily to compete with Twitter/X in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,Wall Street Journal,https://example.com/news/94095,Mark Johnson,0.487
2021-08-08,META CEO Mark Zuckerberg Addresses Company Future,Meta Platforms CEO Mark Zuckerberg spoke at a conference about the company's direction. Zuckerberg emphasized META's commitment to AI innovation. The company continues to invest in emerging technologies despite economic challenges.,MarketWatch,https://example.com/news/99272,Mark Johnson,0.128
2021-08-09,META Faces Increased Scrutiny Over Data Protection Rules,Meta Platforms is facing regulatory pressure regarding data protection rules. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,BBC News,https://example.com/news/95007,Anna Martinez,-0.45
2021-08-09,META CEO Mark Zuckerberg Addresses Company Future,Meta Platforms CEO Mark Zuckerberg spoke at a conference about the company's direction. Zuckerberg emphasized META's commitment to AI innovation. The company continues to invest in emerging technologies despite economic challenges.,MarketWatch,https://example.com/news/66069,Sarah Johnson,0.22
2021-08-11,META CEO Mark Zuckerberg Addresses Company Future,Meta Platforms CEO Mark Zuckerberg spoke at a conference about the company's direction. Zuckerberg emphasized META's commitment to AI innovation. The company continues to invest in emerging technologies despite economic challenges.,BBC News,https://example.com/news/34117,Maria Garcia,0.004
2021-08-12,META Strengthens Competition from LinkedIn,Meta Platforms is investing heavily to compete with LinkedIn in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,TechCrunch,https://example.com/news/26436,,0.187
2021-08-13,META Strengthens Competition from Pinterest,Meta Platforms is investing heavily to compete with Pinterest in the social media space. The company reported strong user growth in recent quarters. Analysts note that META's AI capabilities gives it a competitive advantage.,MarketWatch,https://example.com/news/68552,Sarah Johnson,0.485
2021-08-13,META Faces Increased Scrutiny Over Data Protection Rules,Meta Platforms is facing regulatory pressure regarding data protection rules. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,The Verge,https://example.com/news/17989,Alex Chen,-0.871
2021-08-14,META CEO Mark Zuckerberg Addresses Company Future,Meta Platforms CEO Mark Zuckerberg spoke at a conference about the company's direction. Zuckerberg emphasized META's commitment to AI innovation. The company continues to invest in emerging technologies despite economic challenges.,Bloomberg,https://example.com/news/67620,Chris Lee,-0.058
2021-08-14,META Announces Major Updates to Instagram,"Meta Platforms unveiled significant privacy updates for Instagram, aiming to enhance user experience. The new features include advanced AI capabilities. Industry analysts suggest this could strengthen META's position in the social media market.",CNN Business,https://example.com/news/39790,Jennifer Lee,0.769
2021-08-16,META beats QQ3 2021 Earnings Expectations,"Meta Platforms reported strong QQ3 2021 results, with revenue decreases by 9% year-over-year. The company's advertising business showed growth performance amid market volatility. CEO Mark Zuckerberg commented on the company's focus on AI development.",MarketWatch,https://example.com/news/97011,,0.832
2021-08-16,META Faces Increased Scrutiny Over Privacy Regulations,Meta Platforms is facing regulatory pressure regarding privacy regulations. European regulators have raised concerns about the company's data practices. META has committed to cooperating with authorities to address these concerns.,MarketWatch,https://example.com/news/63364,Jessica Brown,-0.346
